user_id,role,target_date,days_visible,timeline
SUB301,Teller,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.222 | known_ip=1
2026-09-22 09:10:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:38:56 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:48:24 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 11:30:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 14:58:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:34:51 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:46:07 | event=customer_access | records=3 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-22 16:29:53 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 16:42:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1"
SUB326,Manager,2026-09-23,3,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 10:17:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:13:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:18:50 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:14:17 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:26:32 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:35:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:47:15 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 13:11:01 | event=download | records=0 | download=12 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:27:03 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:39:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:53:04 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 09:10:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:38:56 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:48:24 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 11:30:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 14:58:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:34:51 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:46:07 | event=customer_access | records=3 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-22 16:29:53 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 16:42:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 09:05:55 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 09:16:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 10:39:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 11:11:06 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 13:32:06 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 13:40:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 14:53:05 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:03:10 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:41:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:49:17 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:50:23 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1"
SUB326,Manager,2026-09-24,4,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 10:17:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:13:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:18:50 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:14:17 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:26:32 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:35:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:47:15 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 13:11:01 | event=download | records=0 | download=12 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:27:03 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:39:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:53:04 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 09:10:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:38:56 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:48:24 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 11:30:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 14:58:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:34:51 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:46:07 | event=customer_access | records=3 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-22 16:29:53 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 16:42:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 09:05:55 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 09:16:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 10:39:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 11:11:06 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 13:32:06 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 13:40:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 14:53:05 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:03:10 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:41:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:49:17 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:50:23 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 09:03:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 10:45:06 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 11:57:20 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 13:57:16 | event=download | records=0 | download=13 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 14:00:56 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-24 14:41:25 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 16:00:20 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 16:13:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-24 16:34:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1"
SUB326,Manager,2026-09-25,5,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 10:17:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:13:59 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 11:18:50 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:14:17 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:26:32 | event=download | records=0 | download=19 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:35:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 12:47:15 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 13:11:01 | event=download | records=0 | download=12 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:27:03 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:39:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-21 16:53:04 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 09:10:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:38:56 | event=download | records=0 | download=17 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 10:48:24 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 11:30:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 14:58:40 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:34:51 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 15:46:07 | event=customer_access | records=3 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-22 16:29:53 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-22 16:42:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 09:05:55 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 09:16:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 10:39:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 11:11:06 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 13:32:06 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 13:40:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 14:53:05 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:03:10 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:41:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:49:17 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-23 16:50:23 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 09:03:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 10:45:06 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 11:57:20 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 13:57:16 | event=download | records=0 | download=13 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 14:00:56 | event=customer_access | records=5 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-24 14:41:25 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 16:00:20 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-24 16:13:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.3.112 | known_ip=1
2026-09-24 16:34:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-25 09:13:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-25 09:34:54 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-25 11:13:52 | event=download | records=0 | download=15 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-25 11:42:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
2026-09-25 13:19:29 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.112 | known_ip=1
